bd_swab_id,extraction_plate_id,qpcr_plate_id,result,average_copy_number,average_ct,average_zoospores,comments,standard,master_mix,replicate,qpcr_machine,extraction_kit,extraction_date,qpcr_date,qpcr_lab,extract_lab
190808_k08,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k09,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k10,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190808_k12,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
extr_neg_01102023_plate1,panama_samples2019_01102023_plate1,panama_samples2019_01252023_plate1_rerun3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j01,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j02,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j03,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j04,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j05,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j06,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j08,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j09,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j10,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j11,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j12,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j13,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j14,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j15,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j16,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j17,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_j18,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_44,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_42,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_43,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_40,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_38,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_37,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_39,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_36,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_35,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_34,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_26,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_28,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_29,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_30,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_08,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_09,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_11,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_12,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_17,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_07,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_19,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_20,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_47,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181206_49,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i03,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i05,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i20,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i17,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181207_i19,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
extr_neg_01302023_plate5,panama_samples2019_01302023_plate5,panama_samples2019_02222023_plate5,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190106_05,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190106_07,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190106_10,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190107_01,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
190108_01,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181105_01,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181119_05,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181119_12,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181119_08,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
extr_neg_02212023_singlewell,panama_samples2019_2/21/2023_singletube,panama_samples2019_03012023_plate7,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181109_01,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181109_09,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181110_12,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181112_10,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181114_05,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181118_07,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181109_10,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181112_03,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181113_07,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181114_06,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181109_03,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181109_11,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181110_06,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181111_01,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181112_12,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181113_08,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181114_07,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181118_09,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181109_04,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181109_12,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181110_07,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181114_08,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181118_10,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181109_05,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181109_13,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181110_08,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181111_03,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181114_01,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181114_09,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181118_03,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181110_01,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181110_09,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181111_04,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181112_07,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181114_02,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181114_10,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181118_12,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181110_02,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181110_10,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181112_08,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181113_04,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181114_11,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181118_05,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181119_02,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181110_03,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181112_01,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181112_09,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181114_04,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181118_06,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181119_03,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
extr_neg_09092022_plate2,panama_samples2019_09092022_plate2,panama_samples2019_04032023_plate2_rerun2,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181119_22,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181127_08,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181127_20,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181127_22,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181127_26,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181127_29,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181127_28,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181126_01,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181126_02,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181127_09,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181127_10,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
181127_11,panama_samples2019_09132022_plate3,panama_samples2019_12082022_plate3,NA,NA,NA,NA,NA,pisces,bioline,triplicate,quantstudio_3,qiagen_dneasy,NA,NA,rz_lab,rz_lab
